Trd, 000006.725, 80
Trd, 000007.400, 64
Trd, 000014.475, 89
Trd, 000017.400, 97
Trd, 000020.075, 81
Trd, 000022.275, 87
Trd, 000024.550, 92
Trd, 000026.300, 83
Trd, 000031.325, 100
Trd, 000034.925, 107
Trd, 000035.675, 93
Trd, 000039.900, 94
Trd, 000052.275, 97
Trd, 000053.650, 98
Trd, 000071.575, 94
Trd, 000078.600, 95
Trd, 000099.800, 95
Trd, 000111.700, 95
Trd, 000117.975, 94
Trd, 000119.000, 94
Trd, 000120.275, 95
Trd, 000120.300, 94
Trd, 000120.500, 94
Trd, 000120.525, 94
Trd, 000120.725, 93
Trd, 000127.300, 96
Trd, 000131.300, 93
Trd, 000153.675, 94
Trd, 000154.650, 93
Trd, 000163.050, 94
Trd, 000177.025, 95
Trd, 000180.275, 95
Trd, 000203.800, 93
Trd, 000210.175, 95
Trd, 000210.750, 94
Trd, 000213.100, 92
Trd, 000214.250, 93
Trd, 000218.200, 91
Trd, 000240.200, 93
Trd, 000252.725, 92
Trd, 000256.075, 92
Trd, 000257.275, 93
Trd, 000258.175, 91
Trd, 000266.200, 91
Trd, 000281.675, 93
Trd, 000290.100, 93
Trd, 000290.275, 94
Trd, 000290.725, 93
Trd, 000304.950, 93
Trd, 000312.625, 94
Trd, 000312.900, 92
Trd, 000329.475, 92
Trd, 000331.875, 92
Trd, 000334.825, 93
Trd, 000340.050, 93
Trd, 000348.900, 93
Trd, 000356.200, 91
Trd, 000356.550, 92
Trd, 000358.050, 91
Trd, 000364.850, 91
Trd, 000371.150, 92
Trd, 000371.300, 93
Trd, 000378.025, 91
Trd, 000382.425, 91
Trd, 000384.625, 92
Trd, 000384.900, 90
Trd, 000391.325, 90
Trd, 000401.525, 90
Trd, 000402.875, 90
Trd, 000403.200, 89
Trd, 000404.900, 90
Trd, 000406.775, 90
Trd, 000407.450, 90
Trd, 000414.200, 90
Trd, 000415.450, 89
Trd, 000416.575, 91
Trd, 000431.825, 92
Trd, 000441.975, 91
Trd, 000451.875, 93
Trd, 000456.250, 93
Trd, 000457.750, 94
Trd, 000457.900, 92
Trd, 000466.450, 92
Trd, 000467.725, 93
Trd, 000468.900, 92
Trd, 000482.300, 91
Trd, 000482.425, 91
Trd, 000488.125, 94
Trd, 000499.775, 92
Trd, 000505.525, 93
Trd, 000509.900, 94
Trd, 000513.550, 92
Trd, 000515.075, 93
Trd, 000515.425, 92
Trd, 000516.550, 92
Trd, 000522.175, 93
Trd, 000530.225, 92
Trd, 000540.425, 90
Trd, 000547.025, 90
Trd, 000554.750, 92
Trd, 000565.875, 92
Trd, 000567.200, 92
Trd, 000568.325, 89
Trd, 000569.125, 90
Trd, 000569.600, 89
Trd, 000575.525, 91
Trd, 000576.675, 91
Trd, 000579.975, 91
Trd, 000581.875, 90
Trd, 000588.600, 90
Trd, 000589.175, 91
Trd, 000596.100, 90
Trd, 000599.950, 90
