Trd, 000060.500, 98.0
Trd, 000063.225, 101.0
Trd, 000064.300, 91.0
Trd, 000067.425, 91.0
Trd, 000067.450, 104.0
Trd, 000070.425, 111.0
Trd, 000070.950, 80.0
Trd, 000072.575, 84.0
Trd, 000076.400, 100.0
Trd, 000077.650, 116.0
Trd, 000078.800, 112.0
Trd, 000080.150, 100.0
Trd, 000086.600, 105.0
Trd, 000086.950, 117.0
Trd, 000087.375, 92.0
Trd, 000089.550, 88.0
Trd, 000090.950, 128.0
Trd, 000094.050, 132.0
Trd, 000096.600, 133.0
Trd, 000097.450, 142.0
Trd, 000098.225, 131.0
Trd, 000101.800, 110.0
Trd, 000106.225, 118.0
Trd, 000108.250, 95.0
Trd, 000108.500, 107.0
Trd, 000113.125, 104.0
Trd, 000114.650, 86.0
Trd, 000114.975, 102.0
Trd, 000116.725, 99.0
Trd, 000118.925, 85.0
Trd, 000120.300, 93.0
Trd, 000120.650, 77.0
Trd, 000123.975, 76.0
Trd, 000126.075, 70.0
Trd, 000126.300, 95.0
Trd, 000127.350, 106.0
Trd, 000132.250, 88.0
Trd, 000134.675, 107.0
Trd, 000135.575, 89.0
Trd, 000135.975, 112.0
Trd, 000137.275, 101.0
Trd, 000137.850, 123.0
Trd, 000140.750, 85.0
Trd, 000141.500, 107.0
Trd, 000142.300, 96.0
Trd, 000144.275, 80.0
Trd, 000148.950, 116.0
Trd, 000150.625, 111.0
Trd, 000152.975, 125.0
Trd, 000155.450, 122.0
Trd, 000156.650, 98.0
Trd, 000160.675, 93.0
Trd, 000162.025, 95.0
Trd, 000165.825, 98.0
Trd, 000166.325, 83.0
Trd, 000166.875, 115.0
Trd, 000168.050, 127.0
Trd, 000168.900, 101.0
Trd, 000169.425, 137.0
Trd, 000175.350, 108.0
Trd, 000175.950, 89.0
Trd, 000177.675, 90.0
Trd, 000177.750, 77.0
Trd, 000178.225, 106.0
Trd, 000185.575, 81.0
Trd, 000187.925, 89.0
Trd, 000188.800, 72.0
Trd, 000188.950, 92.0
Trd, 000189.425, 112.0
Trd, 000189.925, 66.0
Trd, 000192.800, 71.0
Trd, 000193.725, 123.0
Trd, 000194.325, 124.0
Trd, 000194.575, 118.0
Trd, 000199.000, 114.0
Trd, 000200.375, 63.0
Trd, 000203.025, 79.0
Trd, 000203.400, 99.0
Trd, 000209.275, 122.0
Trd, 000211.900, 111.0
Trd, 000217.275, 112.0
Trd, 000220.025, 123.0
Trd, 000220.775, 128.0
Trd, 000221.675, 105.0
Trd, 000222.075, 93.0
Trd, 000229.025, 124.0
Trd, 000229.500, 85.0
Trd, 000232.025, 127.0
Trd, 000233.975, 104.0
Trd, 000234.100, 75.0
Trd, 000237.175, 96.0
Trd, 000237.900, 98.0
Trd, 000239.225, 85.0
Trd, 000239.450, 106.0
Trd, 000241.700, 85.0
Trd, 000242.050, 114.0
Trd, 000244.025, 116.0
Trd, 000246.400, 136.0
Trd, 000249.175, 80.0
Trd, 000254.125, 79.0
Trd, 000255.150, 107.0
Trd, 000256.125, 104.0
Trd, 000260.075, 73.0
Trd, 000260.275, 87.0
Trd, 000262.075, 70.0
Trd, 000262.825, 71.0
Trd, 000264.000, 119.0
Trd, 000265.025, 63.0
Trd, 000266.275, 122.0
Trd, 000268.800, 98.0
Trd, 000269.575, 102.0
Trd, 000270.625, 93.0
Trd, 000277.750, 106.0
Trd, 000279.625, 114.0
Trd, 000282.125, 68.0
Trd, 000283.125, 112.0
Trd, 000287.950, 102.0
Trd, 000289.725, 130.0
Trd, 000291.275, 127.0
Trd, 000291.500, 82.0
Trd, 000293.450, 76.0
Trd, 000294.500, 87.0
Trd, 000296.900, 105.0
Trd, 000297.650, 118.0
Trd, 000299.875, 112.0
Trd, 000300.750, 108.0
Trd, 000301.200, 113.0
Trd, 000305.675, 91.0
Trd, 000305.975, 87.0
Trd, 000308.450, 118.0
Trd, 000308.925, 124.0
Trd, 000309.625, 100.0
Trd, 000310.150, 79.0
Trd, 000313.025, 106.0
Trd, 000316.725, 106.0
Trd, 000317.025, 75.0
Trd, 000320.125, 86.0
Trd, 000323.175, 96.0
Trd, 000324.400, 75.0
Trd, 000325.775, 112.0
Trd, 000327.600, 70.0
Trd, 000330.600, 102.0
Trd, 000331.500, 89.0
Trd, 000332.825, 128.0
Trd, 000334.675, 131.0
Trd, 000334.750, 122.0
Trd, 000337.725, 80.0
Trd, 000339.400, 81.0
Trd, 000340.825, 93.0
Trd, 000341.625, 80.0
Trd, 000342.525, 105.0
Trd, 000346.025, 73.0
Trd, 000346.275, 91.0
Trd, 000348.750, 80.0
Trd, 000350.150, 124.0
Trd, 000354.300, 118.0
Trd, 000354.575, 109.0
Trd, 000358.425, 112.0
Trd, 000361.575, 99.0
Trd, 000367.775, 101.0
Trd, 000368.550, 131.0
Trd, 000371.750, 99.0
Trd, 000376.325, 93.0
Trd, 000376.775, 102.0
Trd, 000378.200, 95.0
Trd, 000379.050, 119.0
Trd, 000379.700, 135.0
Trd, 000382.250, 88.0
Trd, 000382.850, 81.0
Trd, 000386.500, 90.0
Trd, 000390.400, 91.0
Trd, 000390.575, 72.0
Trd, 000391.675, 100.0
Trd, 000392.275, 110.0
Trd, 000394.500, 106.0
Trd, 000394.875, 107.0
Trd, 000395.950, 116.0
Trd, 000396.250, 93.0
Trd, 000396.800, 89.0
Trd, 000396.850, 83.0
Trd, 000402.375, 93.0
Trd, 000405.575, 98.0
Trd, 000406.250, 86.0
Trd, 000406.775, 110.0
Trd, 000407.925, 81.0
Trd, 000410.800, 82.0
Trd, 000415.750, 77.0
Trd, 000422.175, 100.0
Trd, 000423.050, 104.0
Trd, 000423.425, 114.0
Trd, 000424.925, 122.0
Trd, 000426.325, 117.0
Trd, 000427.200, 126.0
Trd, 000429.350, 97.0
Trd, 000431.125, 104.0
Trd, 000434.725, 103.0
Trd, 000438.100, 87.0
Trd, 000438.775, 119.0
Trd, 000448.200, 85.0
Trd, 000450.925, 96.0
Trd, 000451.350, 102.0
Trd, 000452.050, 106.0
Trd, 000453.025, 92.0
Trd, 000453.475, 116.0
Trd, 000453.725, 124.0
Trd, 000457.025, 88.0
Trd, 000459.575, 82.0
Trd, 000460.200, 99.0
Trd, 000462.875, 95.0
Trd, 000464.150, 81.0
Trd, 000464.375, 88.0
Trd, 000471.275, 84.0
Trd, 000471.900, 71.0
Trd, 000472.200, 108.0
Trd, 000472.700, 113.0
Trd, 000473.925, 91.0
Trd, 000480.050, 118.0
Trd, 000481.425, 109.0
Trd, 000487.425, 122.0
Trd, 000489.600, 103.0
Trd, 000491.450, 65.0
Trd, 000491.875, 75.0
Trd, 000491.950, 81.0
Trd, 000497.150, 65.0
Trd, 000498.850, 86.0
Trd, 000500.175, 81.0
Trd, 000502.800, 107.0
Trd, 000502.925, 109.0
Trd, 000506.875, 92.0
Trd, 000507.425, 84.0
Trd, 000508.425, 122.0
Trd, 000509.025, 109.0
Trd, 000510.425, 122.0
Trd, 000511.450, 113.0
Trd, 000516.275, 117.0
Trd, 000516.600, 131.0
Trd, 000517.850, 124.0
Trd, 000522.050, 115.0
Trd, 000526.200, 110.0
Trd, 000526.350, 96.0
Trd, 000529.125, 87.0
Trd, 000529.400, 94.0
Trd, 000529.475, 86.0
Trd, 000534.075, 86.0
Trd, 000534.525, 79.0
Trd, 000536.900, 105.0
Trd, 000537.225, 74.0
Trd, 000537.650, 119.0
Trd, 000541.825, 106.0
Trd, 000543.375, 98.0
Trd, 000549.475, 100.0
Trd, 000549.675, 91.0
Trd, 000551.775, 118.0
Trd, 000553.250, 106.0
Trd, 000556.750, 117.0
Trd, 000559.525, 106.0
Trd, 000562.750, 123.0
Trd, 000563.125, 93.0
Trd, 000564.925, 85.0
Trd, 000567.075, 81.0
Trd, 000567.825, 81.0
Trd, 000568.325, 118.0
Trd, 000571.350, 126.0
Trd, 000573.000, 124.0
Trd, 000575.450, 101.0
Trd, 000580.450, 98.0
Trd, 000583.150, 92.0
Trd, 000584.300, 102.0
Trd, 000585.150, 110.0
Trd, 000585.900, 91.0
Trd, 000587.900, 84.0
Trd, 000588.875, 115.0
Trd, 000593.575, 75.0
Trd, 000593.700, 122.0
Trd, 000593.950, 122.0
Trd, 000597.900, 101.0
Trd, 000598.700, 83.0
Trd, 000599.650, 85.0
Trd, 000599.900, 131.0
